date,SMALL LoBM,ME1 BM2,ME1 BM3,ME1 BM4,SMALL HiBM,ME2 BM1,ME2 BM2,ME2 BM3,ME2 BM4,ME2 BM5,ME3 BM1,ME3 BM2,ME3 BM3,ME3 BM4,ME3 BM5,ME4 BM1,ME4 BM2,ME4 BM3,ME4 BM4,ME4 BM5,BIG LoBM,ME5 BM2,ME5 BM3,ME5 BM4,BIG HiBM
193707,2.59,2.29,1.93,2.26,1.8,7.44,6.32,6.26,5.86,5.4,14.26,14.35,14.02,14.83,14.25,34.4,31.82,31.61,31.61,31.3,290.69,183.73,313.86,215.95,211.29
193708,2.93,2.56,2.19,2.53,2,8.3,7.03,6.81,6.4,5.9,15.39,16.04,14.94,15.91,15.66,37.04,34.64,33.83,34.71,33.82,315.68,202.91,335.47,238.72,234.4
193709,2.78,2.32,1.96,2.39,1.87,7.66,6.62,6.54,6.03,5.69,14.87,15.1,14.1,15.25,14.53,35.24,33.39,32.41,32.68,31.11,304.08,188.65,317.5,222.85,214.92
193710,2.14,1.65,1.51,1.86,1.43,5.8,5.24,5.15,4.74,4.31,11.74,11.97,11.23,12.51,10.83,28.9,27.35,27.34,26.11,24.11,268.64,159.43,285.49,187.34,171.23
193711,2,1.51,1.36,1.71,1.32,5.13,4.71,4.61,4.16,3.75,10.21,10.74,9.88,11.4,9.5,26.81,24.43,24.86,23.46,20.69,240.48,144.52,266.62,167.77,140.99
193712,1.94,1.32,1.16,1.46,1.1,4.54,4.04,3.98,3.7,3.36,9.17,9.37,9.03,10.19,8.43,24.34,22.04,21.8,20.18,18.59,215.1,130.21,245.2,156.04,126.67
193801,1.56,1.04,0.92,1.3,0.95,3.84,3.39,3.47,3.25,2.83,7.89,8.11,8.01,9.33,7.01,23.84,20.28,19.41,17.98,16.63,205.94,123.61,238.32,146.93,119.8
193802,1.69,1.11,1.05,1.37,1.01,3.98,3.63,3.54,3.4,2.98,8.04,8.63,8.49,9.73,7.03,24.44,20.4,20.35,18.61,16.51,208.89,123.22,234.92,146.35,117.04
193803,1.76,1.13,1.09,1.42,1.01,4.44,3.87,3.74,3.56,3.18,8.71,9.16,8.99,10.06,7.53,25.42,21.84,21.54,19.53,17.29,220.92,131.76,244.63,154.95,124
193804,1.25,0.76,0.72,0.96,0.69,3.06,2.62,2.73,2.55,2.2,6.21,6.59,6.59,7.78,4.83,19.25,16.42,16.34,13.6,11.54,168.85,100.09,189.92,114.93,83.35
193805,1.58,0.98,0.89,1.17,0.83,3.69,3.17,3.24,3.07,2.66,7.52,7.76,7.77,8.67,6.08,22.87,18.73,18.92,16.41,13.49,190.35,114.7,216.6,134.67,92.72
193806,1.4,0.84,0.81,1.08,0.78,3.26,2.93,3.01,2.88,2.42,6.88,7.4,7.21,8.22,5.79,21.67,18.08,18.23,14.94,11.89,183.49,107.72,210.67,125.55,88.56
193807,0.96,2.1,1.03,1.39,0.99,4.13,4.33,3.93,3.7,3.65,8.56,9.21,8.99,8.86,8.45,23.52,21.64,19.96,18.92,18.78,203.91,224.29,144.53,147.1,86.83
193808,1.34,2.17,1.31,1.61,1.16,4.5,5.04,4.57,4.22,4.13,9.76,10.4,9.83,9.75,9.68,25.62,24.44,22.81,21.13,21.74,219.55,234.97,151.72,154.85,96.6
193809,1.21,1.81,1.29,1.49,1.01,4.37,4.83,4.27,3.98,3.72,9.39,9.9,9.46,9.16,8.67,24.51,23.78,21.6,19.72,20.15,219.66,225.33,142.37,148.06,89.4
193810,1.14,1.82,1.21,1.44,0.98,4.41,4.59,4.17,3.9,3.65,9.2,9.8,9.18,9,8.4,24.32,23.59,21.15,19.3,19.41,221.92,227.41,143.16,149.46,87.33
193811,1.29,1.89,1.44,1.69,1.12,5,5.56,4.66,4.47,4.44,10.32,11.17,10.15,10.15,10.28,27.29,26.19,23.12,21.87,23.53,236.62,237.83,152.54,168.47,102.65
193812,1.2,1.76,1.28,1.67,1.08,4.69,5.16,4.53,4.26,4.15,10.09,11.05,10.1,9.7,9.41,27.25,25.92,22.18,21.04,22.9,231.31,235.66,146.78,163.3,98.87
193901,1.27,1.82,1.26,1.63,1.05,5.18,5.37,4.75,4.25,4.31,10.33,11.9,10.41,10.19,9.87,28.41,26.28,23.69,21.53,25.59,238.21,243.44,150.4,170.49,111.53
193902,1.14,1.82,1.14,1.5,0.97,5.04,4.8,4.33,3.9,3.75,9.44,10.84,9.48,9.37,8.85,26.27,24.17,21.49,20.72,22.36,224.02,232.6,144.19,155.36,96.85
193903,1.17,1.81,1.18,1.52,1.03,5.04,4.96,4.5,4.06,4,9.72,11.72,9.9,9.91,9.58,27.51,25.3,21.98,21.4,23.41,228.89,239.11,148.94,165.3,104.94
193904,0.8,1.4,0.92,1.21,0.82,4.09,3.93,3.75,3.26,2.97,7.92,9.69,8.22,8.1,7.26,24.27,20.7,17.35,17.81,16.71,203.45,218.12,131.84,134.39,79.21
193905,0.84,1.36,0.94,1.23,0.85,4.07,3.88,3.8,3.31,3.07,7.97,9.67,8.02,7.89,7.52,23.99,20.73,17.36,17.81,16.98,202.15,218.82,131.83,130.88,76.24
193906,0.9,1.42,1.01,1.32,0.91,4.35,4.33,4.08,3.61,3.41,8.83,10.72,8.83,8.57,8.38,25.78,22.32,19.06,19.6,18.65,214.97,231.02,136.2,138.99,84.03
193907,1.21,1.39,1.02,1.05,0.84,4.17,3.54,3.76,3.33,3.58,7.91,8.18,8.27,8.36,8.61,21.86,21.18,21.23,18.38,17.64,202.08,213.15,129.84,195.93,74.48
193908,1.35,1.76,1.23,1.2,0.94,4.87,4.17,4.28,3.76,4.12,9.17,9.64,9.36,9.27,10.11,24.92,23.97,24.18,20.46,21.64,224.03,230.09,139.34,214.56,86.6
193909,1.17,1.41,1.04,1.02,0.85,4.11,3.64,3.69,3.31,3.58,8.18,8.45,8.38,8.4,8.59,22.17,21.1,21.6,18.85,18.33,210.28,218.08,130.18,198.12,74.43
193910,2.49,1.93,1.74,1.53,1.59,5.78,5.05,5.25,4.58,5.58,10.37,10.55,11.31,10.76,15.23,25.43,25.49,26.13,24.36,25.07,236.11,241.25,148.01,261.65,114.58
193911,2.29,1.83,1.66,1.44,1.44,5.65,5,5.05,4.67,5.18,10.58,10.94,10.96,10.8,14.24,26.01,26.01,26.03,23.37,24.03,235.49,240.55,147.93,251.95,109.26
193912,1.86,1.66,1.45,1.28,1.18,5.29,4.54,4.42,4.25,4.38,9.94,9.95,10.13,9.97,11.86,24.27,24.45,24.65,22.03,21.03,227.91,234.14,142.82,230.2,94.31
194001,2.11,1.62,1.46,1.3,1.16,5.52,4.63,4.45,4.23,4.48,10.41,10.32,10.58,9.95,12.37,25,24.99,24.8,21.78,20.9,235.04,237.97,146.74,231.6,96.09
194002,2.09,1.5,1.35,1.24,1.12,5.33,4.45,4.29,4.12,4.35,10.03,10.12,10.41,9.79,11.52,24.63,24.5,24.14,20.96,19.75,229.73,233.6,143.31,219.57,89
194003,2.12,1.52,1.52,1.28,1.22,5.4,4.69,4.46,4.3,4.3,10.42,10.55,10.67,10,12.05,25.1,24.93,24.98,21.71,19.73,230.33,236.73,142.58,221.3,90.51
194004,2.28,1.66,1.43,1.28,1.25,5.54,4.89,4.55,4.36,4.39,11.01,10.84,10.76,10.26,12,25.89,25.35,25.27,22.05,19.61,235.24,237.02,145.23,226.21,93.05
194005,2.74,1.64,1.54,1.34,1.35,5.63,5.12,4.59,4.57,4.55,11.46,10.88,11.27,10.41,12.58,25.45,25.2,25.04,22.44,19.33,234.98,236.1,146.01,225.54,91.35
194006,1.4,1.14,1.02,0.96,0.9,4.33,3.76,3.4,3.3,3.05,8.35,7.9,8.06,7.63,8.8,18.62,18.27,18.35,17.11,12.97,182.98,189,113.42,175.21,66.5
194007,1.13,1.18,1.25,1.12,0.82,4.21,3.9,3.56,3.67,3.41,8.71,8.4,8.39,7.46,8.42,20.6,19.42,18.18,18.18,17.49,197.89,168.42,180.47,153.17,78.7
194008,1.18,1.21,1.25,1.14,0.87,4.36,4.12,3.69,3.83,3.45,9.32,8.94,8.81,7.84,8.66,21.3,20.18,18.71,18.84,18.43,205.33,171.45,186.19,157.79,79.91
194009,1.16,1.18,1.31,1.19,0.86,4.5,4.24,3.84,3.89,3.59,9.46,9.15,8.99,7.88,8.6,21.36,20.55,19.49,19.2,18.87,209.95,172.32,186.6,159.69,82.94
194010,1.2,1.22,1.41,1.23,0.9,4.81,4.48,3.97,4.04,3.77,9.94,9.6,9.33,8.31,8.63,21.88,21.46,19.82,19.54,18.78,216.49,174.53,184.8,159.24,85.83
194011,1.28,1.29,1.5,1.3,0.94,5.17,4.61,4.17,4.36,4.08,10.24,9.94,9.86,8.74,9.05,22.72,22.77,20.81,21.62,20.92,216.43,178.78,196.01,172.63,94.05
194012,1.39,1.27,1.55,1.29,0.97,5.2,4.66,4.17,4.32,4.03,10.13,10.06,9.89,8.8,8.95,22.19,22.45,20.68,21.74,20.42,207.9,176.14,191.07,170.54,85.04
194101,1.37,1.2,1.42,1.26,0.92,4.97,4.43,4.1,4.29,3.91,9.99,9.79,9.68,8.66,8.83,22.04,21.9,20.32,21.44,20.21,207.45,177.18,190.72,171.71,86.91
194102,1.25,1.14,1.38,1.25,0.93,4.7,4.29,3.94,4.23,3.92,9.32,9.22,9.26,8.35,8.93,20.82,20.87,19.75,20.39,20.01,195.14,170.33,185.06,166.43,86.07
194103,1.16,1.1,1.37,1.19,0.9,4.7,4.14,3.86,4.1,3.81,8.93,9.12,9.07,8.12,8.69,20.18,20.26,19.61,20.08,19.6,190.92,166.85,181.72,161.69,86.83
194104,1.14,1.07,1.36,1.2,0.94,4.62,4.23,3.93,4.08,4,8.85,9.04,9.14,8.21,9.02,20.23,19.8,19.67,20.37,20.37,191.09,166.77,184.3,163.43,90.21
194105,0.96,0.93,1.26,1.15,0.9,4.25,3.89,3.67,3.87,3.78,8.38,8.37,8.72,7.75,8.85,18.69,18.47,18.51,19.53,19.44,178.4,156.13,177.81,157.85,89.76
194106,0.96,0.96,1.25,1.16,0.88,4.37,3.9,3.69,3.91,3.92,8.18,8.44,8.88,7.9,8.81,19.19,18.71,18.31,19.35,19.98,178.64,157.3,181.21,161.45,89.37
194107,1.71,1.43,1.31,1.15,0.9,4.81,4.15,3.85,3.98,3.73,8.75,8.63,8.8,8.29,7.8,21.24,20.15,16.91,19.21,17.23,207.11,173.34,146.38,144.72,61.97
194108,2.01,1.78,1.67,1.35,1.12,5.3,4.51,4.09,4.52,4.51,9.49,9.27,9.38,9.35,9.26,22.87,21.52,18.46,21.59,21.37,215.32,178.47,158.2,156.59,68.22
194109,2.04,1.77,1.54,1.3,1.13,5.23,4.46,4.03,4.48,4.51,9.25,9.04,9.36,9.11,9.02,22.91,21.36,18.75,21.46,21.51,215.43,178.12,154.07,152.47,64.73
194110,1.8,1.69,1.47,1.26,1.07,5.04,4.35,3.85,4.47,4.34,8.92,8.84,9.19,8.82,9.05,22.76,20.81,18.11,21.33,21.13,215.27,174.9,149.34,149.64,62.78
194111,1.65,1.69,1.36,1.18,0.98,4.75,4.11,3.62,4.21,4.01,8.35,8.23,8.7,8.21,8.08,21.6,19.62,16.93,20.29,20.06,200.07,166.31,146.04,147.02,60.94
194112,1.47,1.59,1.23,1.12,0.94,4.55,3.99,3.4,4.07,3.86,8.17,7.97,8.34,8.06,7.57,21.28,18.99,16.51,19.9,19.23,193.66,160.5,144.23,141.73,58.76
194201,1.2,1.25,1.09,0.93,0.79,4.12,3.72,3.1,3.6,3.24,7.42,7.51,7.8,7.45,6.89,20.11,17.55,15.02,18.31,17.28,185.93,150.71,136.56,127.4,54.33
194202,1.62,1.41,1.27,1.12,0.99,4.48,3.96,3.4,4.01,3.78,7.71,7.71,8.15,7.96,7.76,19.59,18.3,15.92,19.46,18.8,180.07,150.59,135.98,135.77,61.59
194203,1.51,1.29,1.24,1.12,0.96,4.45,3.9,3.33,3.92,3.7,7.57,7.55,8.04,7.78,7.51,19.1,17.83,15.42,18.97,18.85,174.23,146.88,130.44,131,60.92
194204,1.39,1.2,1.16,1.11,0.9,4.21,3.9,3.2,3.65,3.48,7.29,7.34,7.48,7.38,6.91,17.9,16.6,14.3,18.06,17.64,163.78,134.67,118.91,122.01,56.54
194205,1.32,1.15,1.11,1.06,0.85,3.9,3.65,3.04,3.52,3.31,6.9,6.96,7.09,6.98,6.61,16.59,15.62,13.54,16.97,16.57,157.9,125.7,114.63,118.08,55.76
194206,1.24,1.15,1.13,1.02,0.85,3.85,3.65,3.05,3.67,3.27,6.88,7.07,7.21,7.2,6.54,17.19,16.22,14.12,17.23,17.26,169.82,133.01,119.02,119.53,52.75
194207,0.92,1.33,1.16,1.1,0.82,3.69,3.57,3.22,3.23,3.23,7.12,6.89,7.18,7.36,6.5,17.94,16.26,15.57,16.54,17.81,171.43,163.78,75.9,113.68,75.46
194208,0.98,1.41,1.25,1.13,0.88,3.83,3.67,3.34,3.31,3.46,7.41,7.17,7.37,7.66,6.73,18.63,16.79,16.27,17.35,19.43,174.45,170.6,77.89,120.12,80.5
194209,0.99,1.48,1.27,1.14,0.89,3.76,3.76,3.45,3.39,3.53,7.76,7.35,7.39,7.79,6.98,19.05,16.96,16.55,17.47,19.97,175.51,173.24,78.24,123.07,84.18
194210,1.06,1.6,1.29,1.22,0.97,3.93,3.8,3.58,3.52,3.64,7.81,7.47,7.47,8.03,7.24,19.38,17.32,16.93,17.74,20.93,180.03,176.39,78.71,125.73,88.95
194211,1.07,1.78,1.49,1.33,1.08,4.34,4.08,3.81,3.87,4.34,8.67,7.91,8.15,8.71,8.24,20.75,18.59,17.96,19.57,23.83,188.61,185.57,86.43,138.96,99.57
194212,1.17,1.75,1.35,1.3,1.02,4.34,3.98,3.74,3.71,4.02,8.46,7.71,7.93,8.52,7.92,20.61,18.35,17.58,18.9,23.27,189.2,187.35,86,130.62,91.25
194301,1.09,1.74,1.38,1.26,0.99,4.33,4.11,3.79,3.7,4.22,8.65,7.8,8.09,8.85,8.2,21.81,18.86,18.21,19.4,24.39,199.23,192.76,90.49,138.82,93.67
194302,1.43,2.17,1.67,1.52,1.32,4.86,4.58,4.26,4.39,5.25,9.25,8.51,9.17,9.94,9.89,22.82,20.48,19.76,21.8,27.31,210.19,203.1,97.86,149.18,103.83
194303,1.68,2.54,1.87,1.78,1.67,5.62,5,4.55,4.93,6.05,9.78,9.1,10,10.86,11.79,23.83,21.8,21.08,23.93,30.49,216.71,215.01,105.3,162.23,115.91
194304,2.03,2.53,2.16,2.05,1.92,6.37,5.55,5.18,5.54,7.2,10.42,9.71,10.95,12.13,13.48,25.76,23.21,22.78,26.54,34.63,223.84,223.69,112.49,174.4,128.31
194305,2.15,2.54,2.18,2.15,2.15,6.32,5.67,5.21,5.93,7.79,10.44,9.62,11.22,12.58,14.59,25.91,23.09,22.82,27.33,39.65,221.82,226.11,113.72,174.06,132.53
194306,2.27,2.75,2.45,2.37,2.47,7.28,6.25,5.69,6.4,8.92,10.92,10.04,12.07,13.3,16.44,26.55,24.59,23.96,29.64,43.62,232.76,235.09,121.02,183.36,138.1
194307,1.63,1.95,2.63,2.71,1.97,7.29,6.27,6.26,6.12,6,12.38,12.01,12.34,12.54,12.02,28.92,28.5,24.78,27.67,26.36,232.7,250.53,155.53,176.58,100.23
194308,1.36,1.91,2.4,2.54,1.82,7,5.95,5.91,5.56,5.28,11.79,11.22,11.63,11.67,10.89,27.36,27.31,23.19,25.13,23.61,219.65,241.55,152.36,168.36,95.26
194309,1.27,1.82,2.38,2.5,1.8,6.99,5.86,5.86,5.59,5.4,12.01,11.25,11.62,11.92,10.88,27.85,27.63,23.17,25.33,23.29,221.78,244.47,153.93,167.28,95.64
194310,1.38,1.83,2.43,2.57,1.9,7.33,5.99,5.97,5.79,5.83,12.07,11.45,12.01,11.98,11.56,27.98,28.34,24.07,26.12,23.71,226.55,247.04,156.5,171.89,98.74
194311,1.35,2.01,2.44,2.63,1.87,7.08,6.03,6.03,6.01,5.67,11.94,11.34,11.93,12.07,11.33,27.36,27.83,23.72,26.49,24.27,222.34,244.12,154.74,172.68,97.28
194312,1.15,1.9,2.23,2.35,1.61,6.48,5.49,5.64,5.7,4.77,11.03,10.5,10.82,10.97,9.78,25.22,26.05,21.33,23.87,20.68,210.26,231.96,143.39,156.31,82.54
194401,1.44,2.21,2.44,2.68,1.81,6.9,5.81,6.28,6.28,5.35,11.78,11.36,11.65,11.84,11.26,26.81,27.78,23.07,25.87,23.07,220.32,243.17,151.24,165.27,89.01
194402,1.55,2.39,2.57,2.76,1.98,7.19,6.11,6.51,6.59,5.75,12.2,11.72,11.99,12.23,11.89,27.33,28.17,23.68,26.58,24.12,221.57,245.11,154.11,168.48,96.53
194403,1.6,2.42,2.62,2.83,2.06,7.31,6.08,6.57,6.26,5.96,12.5,11.78,11.92,12.3,12.46,27.45,28.47,23.79,26.19,25.57,220.57,244.18,154.1,169.37,100.65
194404,1.73,2.7,2.73,2.96,2.21,7.39,6.2,6.77,6.48,6.8,12.76,12.14,12.38,12.77,12.96,27.61,29.07,24.35,27.37,26.05,225.68,246.7,156.01,173.89,105.76
194405,1.64,2.73,2.64,2.91,2.13,7.28,6.07,6.56,6.21,6.41,12.36,11.73,11.91,12.44,12.76,26.84,28.4,23.47,26.44,24.66,222.57,243.05,153.25,171.94,104.47
194406,1.74,2.81,2.94,3.07,2.31,7.55,6.39,6.91,6.56,6.92,13.05,12.52,12.67,13.1,13.87,27.95,29.91,24.77,28.62,26.63,231.18,252.85,159.28,177.66,109.6
194407,2.56,3.14,3.31,3.4,2.55,8.17,7.07,7.28,7.4,7.08,14.71,14.18,13.9,14.5,14,32.69,30.37,29.36,28.77,29.09,264.66,262.96,140.55,215.94,149.95
194408,2.45,3.05,3.27,3.43,2.45,8.08,7.07,7.09,7.21,7.01,14.67,14.06,13.79,14.27,13.81,32.67,30,28.91,27.95,28.94,259.15,258.65,138.51,213.24,148.65
194409,2.63,3.12,3.33,3.5,2.53,8.27,7.33,7.38,7.51,6.91,15.03,14.63,14.26,14.7,14.03,32.75,30.9,29.5,28.96,29.23,262.13,258.5,140.3,212.67,148.17
194410,2.59,3.2,3.41,3.48,2.51,8.45,7.27,7.22,7.47,6.98,15.05,14.7,14.01,14.93,14.04,32.59,30.38,29.26,29.44,28.86,262.7,255.87,140.14,211.91,147.75
194411,2.58,3.21,3.45,3.49,2.53,8.33,7.31,7.25,7.5,6.88,14.83,14.86,13.99,14.71,13.94,32.45,30.2,28.94,29.51,28.53,261.64,258.17,141.58,210.7,148.7
194412,2.62,3.17,3.52,3.63,2.55,8.48,7.36,7.45,7.68,7.12,14.84,15.17,14.06,14.84,14.29,32.75,30.68,29.44,30.41,28.71,262.55,260.48,143.09,212.67,151.32
194501,2,3.21,3.72,3.85,2.92,9.03,7.7,7.96,8.13,8.07,15.51,16.25,14.79,15.56,15.77,33.67,31.95,30.88,31.92,32.03,267.3,266.3,149.31,222.75,168.46
194502,2.43,3.39,3.94,4.04,3.03,9.42,7.99,8.35,8.66,8.35,16.12,16.93,15.33,16.04,16.47,34.58,32.92,31.75,32.4,32.99,269.77,268.2,153.38,235.62,170.16
194503,2.59,3.55,4.3,4.33,3.37,10.08,8.54,9.21,9.32,9.32,17.17,17.86,16.68,17.45,18.12,36.79,34.97,33.88,35.83,37.65,282.57,281.59,160.33,250.87,184.37
194504,2.37,3.29,3.89,3.96,2.97,9.69,8.02,8.52,8.87,9.16,16.34,16.74,15.71,16.32,16.71,35.22,33.42,32.49,34.02,35.68,270.87,271.85,153.89,236.65,176.98
194505,2.44,3.53,4.26,4.29,3.22,10.34,8.57,9.34,9.6,10.56,17.73,18.43,16.77,17.62,18.68,37.6,36.25,35.07,36.52,40.23,291.12,288.4,165.52,256.46,196.37
194506,2.46,3.85,4.4,4.37,3.41,10.61,8.74,9.42,9.78,11.33,17.76,18.54,17.24,18.37,18.97,38.33,36.6,35.94,36.69,41.28,294.43,292.59,165.79,253.72,197.02
194507,3.63,5.06,4.4,4.63,3.78,10.04,10.15,9.89,10.23,10.23,18.65,18.99,18.49,18.04,17.93,40.23,38.22,39.03,36.29,37.51,323.7,229.85,250.77,207.58,175.74
194508,3.51,4.86,4.2,4.46,3.61,9.89,9.71,9.46,9.87,9.62,17.88,18.46,17.77,17.31,16.7,39.79,36.51,38.39,34.82,35.17,318.96,229.58,242.77,203.12,167.53
194509,3.47,5.41,4.5,4.68,3.78,10.37,10.4,10.12,10.46,10.09,19.58,19.66,19.19,18.51,17.11,42.19,39.8,41.84,36.93,35.42,345.79,240.61,252.06,206.04,170.46
194510,3.99,5.84,4.66,4.98,4.07,10.69,11.22,10.78,11.11,10.88,20.79,20.82,20.36,19.8,17.94,43.94,42.36,44.05,39.08,38.92,362.34,244.78,260.93,216.24,180.25
194511,4.63,6.42,5.17,5.59,4.49,11.36,11.92,11.39,11.74,11.49,21.86,21.41,21.6,20.86,18.94,45.91,43.66,46.67,41.21,41.36,369.64,252.13,275.07,231.26,187.82
194512,4.98,6.98,5.87,6.29,4.99,12.86,12.8,12.16,13.21,12.56,23.35,23.92,22.81,22.69,20.5,49.01,47.94,50.47,45.11,48.12,375.4,260.17,286.47,241.97,202.22
194601,5.28,7.15,6.13,6.44,5.11,13.46,13.44,12.49,13.61,12.9,23.69,23.78,23.19,23.68,20.28,49.92,48.85,51.48,46.24,48.02,380.83,260.21,289.75,239.21,199.99
194602,7.15,7.82,6.86,7.19,5.96,14.43,14.66,13.42,14.68,14.5,25.11,25.8,24.66,24.9,23.36,52.4,52.92,56.17,49.63,52.55,403.92,271.54,301.04,254.36,215.32
194603,6.81,7.01,6.39,6.7,5.58,13.67,13.63,12.43,13.72,13.37,23.5,24.07,23.1,22.72,21.09,49.56,49.6,53.04,46.17,48.62,378.48,259.24,285.37,235.51,197.99
194604,6.49,7.25,6.67,6.98,5.8,14.13,14.71,13.06,14.79,13.89,24.98,26.03,25.05,24.55,22.2,53.96,53.56,57.16,49.05,50.65,395.1,269.24,308.09,252.99,204.35
194605,6.7,7.71,7.69,7.46,6.19,14.72,15.92,14.03,15.78,14.96,25.98,27.37,26.39,26.16,23,57.36,55.53,61.57,50.2,51.19,408.05,279.72,324.82,267.08,208.14
194606,7.3,8.27,8.01,7.6,6.57,15.58,16.64,14.86,16.36,16.25,27.26,29.8,28.28,27.58,23.96,60.1,57.75,64.45,53.54,56.87,417.02,290.28,328.88,280.46,218.7
194607,7.17,7.72,7.02,6.73,6.14,15.26,14.11,14.66,15.05,14.42,25.25,27.26,26.74,25.5,25.05,53.26,54.18,54.28,49.03,58.97,343.22,201.01,343.37,369.01,251.53
194608,6.7,7.2,6.79,6.5,5.74,14.6,13.38,14.11,14.39,13.73,23.85,26.56,25.47,24.63,23.87,51.37,52.75,51.97,47.13,55.14,335.54,191.71,337.53,364.26,244.57
194609,6.03,6.55,6.13,5.97,5.2,13.54,12.28,12.87,13.17,12.62,21.61,24.31,23.57,22.92,21.79,47.7,49.26,48.39,44.48,49.91,314.03,178.25,314.2,344.6,226.34
194610,5.06,5.33,5.18,5.05,4.24,11.61,10.57,11.02,11.36,10.51,18.55,21.33,20.4,20.08,18.45,42.33,44.02,41.25,40.43,41.64,282.72,162.1,291.56,314.78,196.66
194611,4.85,5.14,5.24,4.97,4.25,11.02,10.29,10.87,11.22,10.43,18.26,20.72,19.71,20,18.54,40.77,43.62,40.29,39.99,42.65,275.54,157.42,281.43,314.85,198.08
194612,4.69,5.15,5.08,4.82,4.23,10.47,10.24,10.77,11.08,10.57,18.22,20.65,19.85,19.6,18.89,41.11,43.37,40.54,39.36,42.55,272.52,156.48,280.92,314.94,194.72
194701,4.73,5.55,5.19,4.92,4.33,10.87,10.94,11.06,11.53,10.92,19.01,21.4,20.92,20.81,19.11,43.84,45.41,43.47,40.11,44.16,286.07,165.07,288.91,327.05,201.45
194702,4.99,5.87,5.33,5.16,4.55,11.54,11.2,11.36,11.73,11.37,19.22,21.92,21.31,20.86,19.9,43.13,45.55,44.05,41.43,44.95,292.37,164.27,292.64,325.07,203.73
194703,5.04,5.73,5.26,5.19,4.54,11.22,11.18,11.46,11.57,11.46,18.84,21.5,20.93,20.57,19.99,42.13,44.95,43.04,40.51,44.83,292.58,162.55,287.29,318.03,197.15
194704,4.74,5.45,4.97,4.91,4.44,10.71,10.65,11,11.2,11.03,18.31,20.79,20.32,20.19,19.4,41.86,43.99,41.59,40.08,43.61,286.89,158.4,278.83,319.17,192.31
194705,4.2,4.92,4.47,4.45,4.02,9.69,9.97,10.06,10.12,10.03,16.57,18.95,18.68,18.82,18.06,38.99,41.13,38.44,36.5,39.97,272.85,149.38,272.06,309.97,184.47
194706,3.93,4.55,4.13,4.2,3.78,8.94,9.45,9.61,9.76,9.79,15.76,18.25,17.75,18.18,17.23,37.52,39.43,37.77,34.71,38.66,268.72,148.84,267.83,312.04,178.52
194707,3.35,5.2,4.38,4.26,3.69,9.31,9.58,9.85,9.23,9.21,18.05,17.51,17.96,17.98,17.67,39.21,40.83,36.8,34.07,35.1,291.87,153.32,395.07,135.98,210.64
194708,3.69,5.6,4.72,4.47,4.02,9.73,10.21,10.39,9.79,9.95,19.15,18.1,19.38,19.16,18.86,40.6,42.32,39.53,35.59,38.57,301.28,158.56,405.11,140.59,225.44
194709,3.6,5.41,4.54,4.39,3.92,9.41,10.03,10.18,9.69,9.73,19.14,17.7,18.92,18.74,18.63,39.8,41.57,38.16,34.82,37.57,294.38,154.64,398.16,138.36,216.54
194710,3.62,5.38,4.49,4.35,4.01,9.31,10.14,10.07,9.69,9.99,19.14,17.42,18.97,18.89,18.88,39.3,40.97,38.89,35.23,37.78,291.51,152.75,389.88,137.35,215.1
194711,3.71,5.68,4.83,4.51,4.1,9.58,10.43,10.33,10.08,10.28,20.05,17.88,19.59,19.67,18.99,40.53,41.98,40.43,35.77,37.72,296.26,159,398.94,140.39,222.35
194712,3.53,5.31,4.6,4.39,3.98,9,10.02,9.93,9.61,9.92,19.41,17.02,18.88,18.92,18.54,39.09,40.58,39.29,34.87,35.79,288.79,154.81,389.16,135.78,215.7
194801,3.37,5.43,4.47,4.35,4.1,8.84,10,9.96,9.47,10.48,19.6,17.66,18.71,19.08,18.74,40.54,41.37,39.36,34.65,36.61,292.08,158.83,400.57,141.05,231.3
194802,3.45,5.35,4.35,4.29,4.15,8.54,9.8,9.61,9.33,10.46,18.8,16.9,18.25,18.29,18.68,39.11,39.68,37.98,34.83,36.59,277.44,151.57,383.09,136,220.91
194803,3.15,4.96,3.98,3.98,3.86,7.87,9.16,8.91,8.77,9.67,17.78,15.48,17,16.99,17.67,36.8,37.29,36.68,32.4,33.95,262.84,143.05,371.09,129.49,210.58
194804,3.59,5.33,4.36,4.34,4.26,8.26,9.7,9.63,9.61,10.84,18.82,16.53,18.8,18.78,19.58,39.96,40.02,39.46,35.62,38.33,280.95,157.57,391.03,140.08,231.63
194805,3.57,5.61,4.42,4.56,4.49,8.6,9.83,9.67,10.06,11.41,19.22,16.84,19.21,19.27,20.29,41.87,41.44,42.12,36.02,41.01,286.17,161.85,408.86,145.15,249.22
194806,4.03,6.23,5,4.8,4.87,9.24,10.68,10.62,10.84,12.25,20.67,18.1,21.01,21.19,21.59,44.04,44.51,45.44,38.31,44.28,309.22,176.09,428.25,153.03,265.65
194807,5.05,5.03,4.82,4.7,4.05,10.41,10.39,10.67,10.16,10.33,20.02,19.39,20.17,19.82,20.34,45.2,44.02,40.98,40.19,41.44,291.12,235.52,344.22,157.28,249.75
194808,4.73,4.76,4.44,4.41,3.85,9.78,9.91,10.13,9.64,9.92,19.14,18.39,19.05,18.56,19.03,42.43,41.85,38.75,38.05,40.28,275.82,220.59,331.08,149.49,235.72
